event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint
evt-004437,dev-0499,edge_device,2026-05-02 11:37:25,10.14.52.86,"Amsterdam, NL (52.3676, 4.9041)",infra/k8s/prod,certificate,136.54,AUTH_OK|job.run|deploy.apply|pod.logs|deploy.apply|pod.exec|deploy.apply|node.describe,Zephyr RTOS 3.6 / fw 3.6.0 / 3A:BF:22:0B:6F:65
evt-004484,svc-0336,service_account,2026-05-02 12:08:41,10.15.17.167,"New York, US (40.7128, -74.0060)",infra/k8s/staging,token,108.75,AUTH_OK|pod.list|deploy.apply,Ubuntu 24.04 (container) / fw 6.8.0 / 32:D8:EC:BA:BA:CA
evt-004531,svc-0361,service_account,2026-05-02 12:33:57,178.119.146.180,"Amsterdam, NL (52.3676, 4.9041)",eng/repo/watchtower,token,93.91,AUTH_OK|git.log|git.log|pr.review|git.push|code.search|git.clone|git.push,RHEL 9 (vm) / fw 5.14.0 / A4:CB:40:B6:76:D2
evt-004578,svc-0338,service_account,2026-05-02 13:01:09,10.17.181.195,"Singapore, SG (1.3521, 103.8198)",db/prod/customers,token,118.44,AUTH_OK|db.select|db.describe|db.select,RHEL 9 (vm) / fw 5.14.0 / 74:9B:18:21:B3:E9
evt-004625,dev-0498,edge_device,2026-05-02 13:34:11,10.17.0.180,"Singapore, SG (1.3521, 103.8198)",db/prod/transactions,token,34.49,AUTH_OK|db.describe|db.select|db.describe|db.export,BuildRoot 2024.02 / fw 5.10.198 / 12:06:FA:67:EF:E3
evt-004672,svc-0361,service_account,2026-05-02 13:53:42,10.15.88.196,"New York, US (40.7128, -74.0060)",eng/repo/watchtower,certificate,50.22,AUTH_OK|git.clone|code.search|git.log|pr.review|git.clone|git.log|git.clone|git.fetch|git.clone,RHEL 9 (vm) / fw 5.14.0 / A4:CB:40:B6:76:D2
evt-004720,svc-0368,service_account,2026-05-02 14:21:04,10.15.83.240,"New York, US (40.7128, -74.0060)",infra/k8s/prod,token,79.17,AUTH_OK|deploy.apply|pod.list|deploy.apply|pod.exec|pod.list|pod.exec,Alpine 3.20 (container) / fw 6.6.32 / A6:37:00:86:85:DF
evt-004767,usr-0166,user,2026-05-02 14:46:48,132.48.75.180,"Tokyo, JP (35.6762, 139.6503)",hr/records,password,329.78,AUTH_OK|fs.read|fs.stat|fs.list|fs.upload|fs.upload|net.scan,Windows 11 23H2 / fw 10.0.22631 / F2:44:1F:6D:04:BE
evt-004815,svc-0387,service_account,2026-05-02 15:13:35,10.11.46.163,"Hyderabad, IN (17.3850, 78.4867)",hr/payroll,token,73.57,AUTH_OK|fs.search|fs.read|fs.stat|fs.stat|fs.download|fs.download|fs.read|fs.stat,Ubuntu 24.04 (container) / fw 6.8.0 / 8E:5E:D8:6C:C1:AB
evt-004862,dev-0433,edge_device,2026-05-02 15:41:52,10.11.205.155,"Hyderabad, IN (17.3850, 78.4867)",infra/k8s/prod,token,51.75,AUTH_OK|node.describe|node.describe,FreeRTOS 10.6 / fw 10.6.1 / 04:01:D1:1F:3D:08
evt-004909,svc-0344,service_account,2026-05-02 16:08:40,10.16.81.156,"Austin, US (30.2672, -97.7431)",db/analytics/sessions,token,81.55,AUTH_OK|db.select|db.export|db.connect|db.explain|db.export|db.export,Alpine 3.20 (container) / fw 6.6.32 / 70:78:DA:0E:3D:9E
evt-004956,svc-0333,service_account,2026-05-02 16:42:34,10.11.83.70,"Hyderabad, IN (17.3850, 78.4867)",db/analytics/sessions,token,227.09,AUTH_OK|db.export|db.connect|db.explain|db.count|db.describe,RHEL 9 (vm) / fw 5.14.0 / 08:72:E5:35:46:24
evt-005003,svc-0386,service_account,2026-05-02 17:12:53,10.12.104.186,"London, GB (51.5074, -0.1278)",eng/repo/platform-core,token,127.99,AUTH_FAIL|AUTH_FAIL|AUTH_OK|code.search|git.push,Debian 12 (container) / fw 6.1.0 / A8:DF:8C:8D:69:29
evt-005050,usr-0150,user,2026-05-02 17:40:24,10.17.26.76,"Singapore, SG (1.3521, 103.8198)",db/analytics/events,password,1861.1,AUTH_OK|db.describe|db.describe|db.count|db.select|db.export|db.export|db.count|db.export|db.export,Windows 11 23H2 / fw 10.0.22631 / BC:1C:D7:3F:76:E3
evt-005097,dev-0484,edge_device,2026-05-02 18:10:12,10.14.164.80,"Amsterdam, NL (52.3676, 4.9041)",infra/k8s/prod,token,10.72,AUTH_OK|deploy.apply,BuildRoot 2024.02 / fw 5.10.198 / 4A:E3:6E:8A:24:E6
evt-005144,svc-0402,service_account,2026-05-02 18:55:33,10.16.96.171,"Austin, US (30.2672, -97.7431)",eng/artifacts/releases,token,149.11,AUTH_OK|fs.stat|fs.search|fs.list|fs.search|fs.search|fs.upload|fs.download,Ubuntu 24.04 (container) / fw 6.8.0 / F0:C4:0A:CB:81:36
evt-005191,usr-0290,user,2026-05-02 19:25:32,193.1.39.187,"Seoul, KR (37.5665, 126.9780)",eng/repo/platform-core,biometric,344.59,AUTH_OK|git.clone|git.log,macOS 15 Sequoia / fw 24.1.0 / AE:56:60:D5:11:FA
evt-005238,dev-0443,edge_device,2026-05-02 20:05:06,10.13.146.127,"Berlin, DE (52.5200, 13.4050)",infra/k8s/prod,certificate,59.21,AUTH_OK|deploy.apply|pod.exec|pod.list,BuildRoot 2024.02 / fw 5.10.198 / C4:A1:58:67:DE:C1
evt-005285,svc-0413,service_account,2026-05-02 20:36:34,10.15.59.96,"New York, US (40.7128, -74.0060)",infra/k8s/prod,token,200.78,AUTH_OK|pod.logs|job.run|pod.list|deploy.apply,RHEL 9 (vm) / fw 5.14.0 / 34:5D:CC:C7:B3:AD
evt-005333,svc-0424,service_account,2026-05-02 21:06:53,10.13.166.70,"Berlin, DE (52.5200, 13.4050)",db/analytics/sessions,certificate,101.34,AUTH_OK|db.select|db.export|db.count|db.connect,Debian 12 (container) / fw 6.1.0 / BA:65:C7:D2:81:F1
evt-005381,svc-0370,service_account,2026-05-02 21:45:27,10.13.115.252,"Berlin, DE (52.5200, 13.4050)",warehouse/exports,token,90.28,AUTH_OK|fs.upload|fs.read|fs.download|fs.read|fs.stat|fs.upload|fs.stat|fs.search,Ubuntu 24.04 (container) / fw 6.8.0 / 12:18:4C:E0:7D:A2
evt-005428,svc-0333,service_account,2026-05-02 22:22:25,10.11.83.70,"Hyderabad, IN (17.3850, 78.4867)",db/analytics/sessions,certificate,94.57,AUTH_OK|db.explain|db.describe|db.connect|db.explain|db.connect|db.connect,RHEL 9 (vm) / fw 5.14.0 / 08:72:E5:35:46:24
evt-005475,dev-0460,edge_device,2026-05-02 23:00:47,10.15.84.175,"New York, US (40.7128, -74.0060)",infra/monitoring,certificate,33.9,AUTH_OK|search.query|comment.add,FreeRTOS 10.6 / fw 10.6.1 / 86:A1:96:4D:67:60
evt-005522,svc-0372,service_account,2026-05-02 23:45:47,10.16.137.45,"Austin, US (30.2672, -97.7431)",eng/artifacts/releases,certificate,54.82,AUTH_OK|fs.upload|fs.upload|fs.search|fs.stat,Debian 12 (container) / fw 6.1.0 / 20:78:73:B4:6E:82
evt-005569,usr-0306,user,2026-05-03 00:29:08,10.13.216.60,"Berlin, DE (52.5200, 13.4050)",finance/invoices,password,457.06,AUTH_OK|fs.list|fs.stat|fs.download|fs.list|fs.upload|fs.upload|fs.upload|fs.search,Fedora 40 / fw 6.8.9 / 2A:76:31:D4:3C:E2
evt-005601,svc-0352,service_account,2026-05-03 00:57:20,10.13.240.20,"Berlin, DE (52.5200, 13.4050)",db/prod/customers,token,206.08,AUTH_OK|fs.download|fs.download|db.export,Debian 12 (container) / fw 6.1.0 / 6E:D1:A8:25:1E:01
evt-005617,svc-0410,service_account,2026-05-03 01:10:18,10.13.175.84,"Berlin, DE (52.5200, 13.4050)",eng/artifacts/releases,certificate,182.25,AUTH_OK|fs.search|fs.download,Ubuntu 24.04 (container) / fw 6.8.0 / 06:C5:E9:C3:23:43
evt-005664,dev-0471,edge_device,2026-05-03 01:56:44,10.10.45.194,"Bengaluru, IN (12.9716, 77.5946)",iot/telemetry/ingest,token,48.75,AUTH_OK|tel.publish|fw.version|tel.heartbeat|tel.heartbeat,BuildRoot 2024.02 / fw 5.10.198 / F4:BB:64:00:51:31
evt-005711,dev-0439,edge_device,2026-05-03 02:39:40,10.12.232.78,"London, GB (51.5074, -0.1278)",iot/firmware/ota,certificate,76.73,AUTH_OK|cfg.pull,FreeRTOS 10.6 / fw 10.6.1 / AC:56:03:9E:CD:CD
evt-005759,dev-0445,edge_device,2026-05-03 03:15:32,10.13.61.136,"Berlin, DE (52.5200, 13.4050)",iot/fleet/registry,certificate,32.34,AUTH_FAIL|AUTH_OK|cfg.pull|cfg.pull|tel.heartbeat|cfg.pull|fw.version|tel.publish|fw.version|tel.publish,FreeRTOS 10.6 / fw 10.6.1 / CE:C5:66:13:D6:6E
evt-005827,svc-0326,service_account,2026-05-03 03:44:06,10.14.224.131,"Amsterdam, NL (52.3676, 4.9041)",db/prod/telemetry,token,84.98,AUTH_OK|db.export|db.count,Debian 12 (container) / fw 6.1.0 / AC:33:87:37:66:60
evt-005882,dev-0447,edge_device,2026-05-03 04:19:56,10.17.62.94,"Singapore, SG (1.3521, 103.8198)",iot/fleet/registry,token,52.11,AUTH_OK|tel.heartbeat|tel.heartbeat|fw.version|tel.heartbeat,Yocto Kirkstone / fw 4.1.12-rt / A6:5C:5F:3A:79:D1
evt-005929,usr-0228,user,2026-05-03 04:51:19,195.172.18.130,"Dubai, AE (25.2048, 55.2708)",eng/repo/watchtower,password,471.28,AUTH_OK|git.fetch|git.fetch|git.fetch|git.log|git.log|git.fetch|pr.review|git.clone|git.push|git.log|git.clone,Ubuntu 22.04 LTS / fw 5.15.0 / 5A:14:DE:D5:AD:91
evt-005976,dev-0449,edge_device,2026-05-03 05:19:31,10.15.52.216,"New York, US (40.7128, -74.0060)",iot/firmware/ota,token,43.88,AUTH_OK|tel.heartbeat|tel.batch|cfg.pull|fw.version,Yocto Kirkstone / fw 4.1.12-rt / 72:05:A3:6F:83:65
evt-006023,svc-0380,service_account,2026-05-03 06:01:59,10.14.112.131,"Amsterdam, NL (52.3676, 4.9041)",infra/vault/secrets,password,36.31,AUTH_OK|policy.read|policy.read,RHEL 9 (vm) / fw 5.14.0 / 94:27:A7:B3:0E:21
evt-006070,dev-0438,edge_device,2026-05-03 06:33:30,10.14.162.44,"Amsterdam, NL (52.3676, 4.9041)",infra/k8s/staging,certificate,28.2,AUTH_OK|deploy.apply|deploy.apply|pod.list,Yocto Kirkstone / fw 4.1.12-rt / 38:D4:52:A2:2C:45
evt-006096,svc-0352,service_account,2026-05-03 06:49:44,10.13.240.20,"Berlin, DE (52.5200, 13.4050)",db/prod/transactions,token,134.71,AUTH_OK|fs.download|db.export|fs.read|fs.read|db.select|db.select,Debian 12 (container) / fw 6.1.0 / 6E:D1:A8:25:1E:01
evt-006118,svc-0381,service_account,2026-05-03 07:02:10,10.11.183.217,"Hyderabad, IN (17.3850, 78.4867)",eng/ci/build-runner,certificate,81.94,AUTH_OK|pod.logs|deploy.apply|node.describe|pod.list|pod.list|node.describe|job.run,RHEL 9 (vm) / fw 5.14.0 / 36:54:3E:B6:8C:A6
evt-006165,svc-0416,service_account,2026-05-03 07:32:35,10.17.131.55,"Singapore, SG (1.3521, 103.8198)",eng/repo/edge-firmware,token,80.59,AUTH_OK|code.search|git.fetch|pr.review|git.clone|git.log|git.log|code.search|git.push|git.clone|pr.review,RHEL 9 (vm) / fw 5.14.0 / C4:41:84:6D:55:F0
evt-006213,svc-0421,service_account,2026-05-03 08:03:45,10.13.48.8,"Berlin, DE (52.5200, 13.4050)",vpn/gateway,token,45.92,AUTH_OK|vpn.status|vpn.connect|vpn.status|route.show|route.show,Ubuntu 24.04 (container) / fw 6.8.0 / 9A:50:15:E1:D7:03
evt-006260,svc-0403,service_account,2026-05-03 08:32:31,10.16.125.227,"Austin, US (30.2672, -97.7431)",infra/k8s/staging,certificate,54.31,AUTH_OK|pod.list|pod.exec|node.describe|pod.list,Alpine 3.20 (container) / fw 6.6.32 / BA:33:F3:4F:14:33
evt-006308,usr-0224,user,2026-05-03 08:55:12,178.119.146.180,"Amsterdam, NL (52.3676, 4.9041)",eng/repo/platform-core,password,698.15,AUTH_OK|git.log|git.clone|pr.review|git.fetch|git.log,Windows 10 22H2 / fw 10.0.19045 / E0:0B:B8:65:28:01
evt-006355,dev-0453,edge_device,2026-05-03 09:18:40,10.12.96.169,"London, GB (51.5074, -0.1278)",iot/firmware/ota,certificate,15.91,AUTH_OK|tel.publish|cfg.pull|cfg.pull|tel.batch,Yocto Kirkstone / fw 4.1.12-rt / 4C:D5:48:6D:00:3F
evt-006402,svc-0395,service_account,2026-05-03 09:45:31,10.12.140.61,"London, GB (51.5074, -0.1278)",infra/k8s/prod,certificate,108.67,AUTH_OK|node.describe|pod.list|pod.list,Alpine 3.20 (container) / fw 6.6.32 / AA:A9:79:AA:90:9B
evt-006449,svc-0368,service_account,2026-05-03 10:05:45,10.15.83.240,"New York, US (40.7128, -74.0060)",eng/ci/build-runner,password,83.02,AUTH_OK|pod.list|pod.list|pod.list|deploy.apply,Alpine 3.20 (container) / fw 6.6.32 / A6:37:00:86:85:DF
evt-006496,svc-0387,service_account,2026-05-03 10:30:44,10.11.46.163,"Hyderabad, IN (17.3850, 78.4867)",db/prod/telemetry,token,21.99,AUTH_OK|db.explain|db.count|db.select|db.explain|db.connect|db.select,Ubuntu 24.04 (container) / fw 6.8.0 / 8E:5E:D8:6C:C1:AB
evt-006545,dev-0455,edge_device,2026-05-03 10:54:12,10.17.117.125,"Singapore, SG (1.3521, 103.8198)",iot/fleet/registry,token,18.03,AUTH_OK|fw.version|tel.publish|tel.batch|tel.publish|cfg.pull|cfg.pull|fw.version|tel.batch,Zephyr RTOS 3.6 / fw 3.6.0 / 62:C0:DA:01:DC:46
evt-006592,usr-0089,user,2026-05-03 11:19:33,10.16.202.121,"Austin, US (30.2672, -97.7431)",db/prod/telemetry,biometric,352.24,AUTH_OK|db.select|db.connect|db.explain|db.count|db.select|db.export|db.connect,Fedora 40 / fw 6.8.9 / 6C:B9:79:61:BC:91
evt-006639,dev-0436,edge_device,2026-05-03 11:43:49,10.14.33.132,"Amsterdam, NL (52.3676, 4.9041)",ot/scada/hmi,token,44.36,AUTH_OK|cfg.pull|cfg.pull|cfg.pull|tel.batch,BuildRoot 2024.02 / fw 5.10.198 / CA:3C:1E:98:A6:BF
evt-006686,usr-0033,user,2026-05-03 12:17:59,10.13.16.192,"Berlin, DE (52.5200, 13.4050)",eng/repo/watchtower,biometric,1096.11,AUTH_OK|pr.review|pr.review|git.log|code.search,Windows 11 23H2 / fw 10.0.22631 / F4:24:B4:62:3A:1B
evt-006733,dev-0480,edge_device,2026-05-03 12:46:56,10.10.246.139,"Bengaluru, IN (12.9716, 77.5946)",iot/firmware/ota,token,49.75,AUTH_OK|cfg.pull|fw.version|fw.version|tel.heartbeat|tel.batch,Yocto Kirkstone / fw 4.1.12-rt / AC:10:ED:2E:DC:14
evt-006751,svc-0352,service_account,2026-05-03 13:00:35,10.13.240.20,"Berlin, DE (52.5200, 13.4050)",db/prod/telemetry,token,125.55,AUTH_OK|fs.read|db.select|fs.download|fs.read|db.select|db.export|db.export,Debian 12 (container) / fw 6.1.0 / 6E:D1:A8:25:1E:01
evt-006781,svc-0359,service_account,2026-05-03 13:23:18,10.13.29.196,"Berlin, DE (52.5200, 13.4050)",infra/monitoring,token,95.67,AUTH_OK|doc.edit|page.view|http.get|http.get,RHEL 9 (vm) / fw 5.14.0 / 62:4D:E4:0B:35:8A
evt-006828,usr-0007,user,2026-05-03 13:49:11,200.39.157.45,"Seoul, KR (37.5665, 126.9780)",admin/iam/directory,password,413.77,AUTH_FAIL|AUTH_FAIL|AUTH_OK|iam.list_users|iam.describe|iam.whoami|iam.describe,Windows 10 22H2 / fw 10.0.19045 / BA:E8:77:CC:30:3E
evt-006876,dev-0433,edge_device,2026-05-03 14:15:08,10.11.205.155,"Hyderabad, IN (17.3850, 78.4867)",infra/k8s/staging,certificate,30.49,AUTH_OK|deploy.apply|deploy.apply|pod.list|pod.logs|deploy.apply|deploy.apply|pod.logs,FreeRTOS 10.6 / fw 10.6.1 / 04:01:D1:1F:3D:08
evt-006923,usr-0019,user,2026-05-03 14:48:11,207.10.171.155,"Paris, FR (48.8566, 2.3522)",db/prod/transactions,token,287.85,AUTH_FAIL|AUTH_OK|db.export|db.connect|db.explain|db.explain|db.explain|db.explain|db.connect|db.export|db.count|db.select|db.explain|db.export,macOS 14 Sonoma / fw 23.5.0 / B4:80:BE:2C:6F:9A
evt-006971,svc-0342,service_account,2026-05-03 15:23:44,10.17.53.34,"Singapore, SG (1.3521, 103.8198)",eng/ci/build-runner,token,68.21,AUTH_OK|job.run|node.describe|job.run|deploy.apply|deploy.apply|pod.logs,RHEL 9 (vm) / fw 5.14.0 / 0E:FC:FD:BF:20:9D
evt-007018,dev-0432,edge_device,2026-05-03 15:48:58,10.17.161.60,"Singapore, SG (1.3521, 103.8198)",infra/monitoring,token,35.8,AUTH_OK|page.view|comment.add,Yocto Kirkstone / fw 4.1.12-rt / D6:02:E4:59:82:F6
evt-007055,dev-0429,edge_device,2026-05-03 16:14:51,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,18.74,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007057,dev-0429,edge_device,2026-05-03 16:14:59,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,34.0,AUTH_FAIL|AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007058,dev-0429,edge_device,2026-05-03 16:15:07,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,12.69,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007060,dev-0429,edge_device,2026-05-03 16:16:08,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,12.08,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007061,dev-0429,edge_device,2026-05-03 16:16:09,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,45.39,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007062,dev-0429,edge_device,2026-05-03 16:16:58,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,46.76,AUTH_FAIL|AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007065,dev-0429,edge_device,2026-05-03 16:17:07,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,36.97,AUTH_FAIL|AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007066,dev-0429,edge_device,2026-05-03 16:17:22,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,31.03,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007067,dev-0429,edge_device,2026-05-03 16:17:24,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,26.01,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007068,dev-0429,edge_device,2026-05-03 16:17:44,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,38.26,AUTH_FAIL|AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007069,dev-0429,edge_device,2026-05-03 16:17:52,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,16.15,AUTH_FAIL|AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007070,dev-0429,edge_device,2026-05-03 16:18:00,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,28.45,AUTH_FAIL|AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007071,dev-0429,edge_device,2026-05-03 16:18:13,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,31.49,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007072,dev-0429,edge_device,2026-05-03 16:18:25,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,30.0,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007073,dev-0429,edge_device,2026-05-03 16:18:28,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,25.42,AUTH_FAIL|AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007074,dev-0429,edge_device,2026-05-03 16:18:49,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,25.02,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007076,dev-0429,edge_device,2026-05-03 16:18:52,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,18.5,AUTH_FAIL|AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007077,dev-0429,edge_device,2026-05-03 16:18:58,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,47.27,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007078,dev-0429,edge_device,2026-05-03 16:19:00,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,5.55,AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007079,dev-0429,edge_device,2026-05-03 16:19:06,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,40.7,AUTH_FAIL|AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007082,dev-0429,edge_device,2026-05-03 16:19:44,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,35.56,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007084,dev-0429,edge_device,2026-05-03 16:20:07,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,24.68,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007085,dev-0429,edge_device,2026-05-03 16:20:35,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,36.18,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007086,dev-0429,edge_device,2026-05-03 16:20:42,129.187.9.60,"Ho Chi Minh City, VN (10.8231, 106.6297)",vpn/gateway,password,42.76,AUTH_FAIL,Zephyr RTOS 3.6 / fw 3.6.2 / 6E:96:99:15:60:2A
evt-007089,svc-0380,service_account,2026-05-03 16:22:02,10.14.112.131,"Amsterdam, NL (52.3676, 4.9041)",infra/monitoring,certificate,107.22,AUTH_OK|search.query|http.get|search.query|page.view|comment.add,RHEL 9 (vm) / fw 5.14.0 / 94:27:A7:B3:0E:21
evt-007136,svc-0350,service_account,2026-05-03 16:52:02,210.8.192.54,"London, GB (51.5074, -0.1278)",eng/repo/platform-core,token,48.65,AUTH_OK|git.clone|git.log|git.fetch|git.log,Alpine 3.20 (container) / fw 6.6.32 / 54:84:4A:44:73:7C
evt-007183,dev-0475,edge_device,2026-05-03 17:23:05,10.13.116.245,"Berlin, DE (52.5200, 13.4050)",infra/k8s/staging,certificate,32.36,AUTH_OK|job.run|pod.list|job.run,FreeRTOS 10.6 / fw 10.6.1 / B2:15:6F:09:0B:79
evt-007230,svc-0354,service_account,2026-05-03 17:57:43,10.14.120.243,"Amsterdam, NL (52.3676, 4.9041)",eng/artifacts/releases,token,56.94,AUTH_FAIL|AUTH_FAIL|AUTH_OK|fs.upload|fs.search|fs.download,Debian 12 (container) / fw 6.1.0 / CA:8F:A5:13:58:8A
evt-007277,svc-0328,service_account,2026-05-03 18:32:44,10.13.118.163,"Berlin, DE (52.5200, 13.4050)",infra/k8s/prod,token,31.5,AUTH_OK|deploy.apply|pod.exec|pod.exec,Alpine 3.20 (container) / fw 6.6.32 / DE:16:D5:4D:71:F4
evt-007324,svc-0348,service_account,2026-05-03 19:03:39,10.13.244.119,"Berlin, DE (52.5200, 13.4050)",db/prod/customers,certificate,82.38,AUTH_OK|db.describe,Debian 12 (container) / fw 6.1.0 / BC:67:1C:DD:01:85
evt-007371,svc-0340,service_account,2026-05-03 19:41:07,10.16.68.136,"Austin, US (30.2672, -97.7431)",eng/repo/platform-core,token,165.46,AUTH_OK|pr.review|code.search|pr.review|git.fetch|git.push|git.fetch|git.fetch,Alpine 3.20 (container) / fw 6.6.32 / 24:EA:37:8F:1D:2C
evt-007418,svc-0419,service_account,2026-05-03 20:27:04,10.14.174.151,"Amsterdam, NL (52.3676, 4.9041)",eng/ci/build-runner,token,107.0,AUTH_OK|job.run|pod.logs|deploy.apply|pod.list|deploy.apply|deploy.apply,Alpine 3.20 (container) / fw 6.6.32 / E2:1E:19:1B:7F:96
evt-007466,svc-0409,service_account,2026-05-03 20:59:58,10.17.234.14,"Singapore, SG (1.3521, 103.8198)",infra/k8s/prod,token,81.33,AUTH_OK|node.describe|deploy.apply|job.run|node.describe|deploy.apply,Alpine 3.20 (container) / fw 6.6.32 / E4:64:EC:84:E3:E9
evt-007513,svc-0414,service_account,2026-05-03 21:32:00,10.15.65.110,"New York, US (40.7128, -74.0060)",infra/k8s/prod,certificate,64.62,AUTH_OK|deploy.apply|pod.logs|node.describe|job.run|pod.exec,Debian 12 (container) / fw 6.1.0 / 64:CC:1F:BA:92:C3
evt-007560,svc-0358,service_account,2026-05-03 22:05:55,10.15.21.208,"New York, US (40.7128, -74.0060)",eng/repo/edge-firmware,token,93.64,AUTH_OK|git.clone|pr.review|git.clone|git.push,Ubuntu 24.04 (container) / fw 6.8.0 / C6:64:06:22:8B:71
evt-007607,svc-0371,service_account,2026-05-03 22:46:07,10.11.109.119,"Hyderabad, IN (17.3850, 78.4867)",vpn/gateway,token,43.83,AUTH_FAIL|AUTH_FAIL|AUTH_OK|vpn.connect|route.show|vpn.status,RHEL 9 (vm) / fw 5.14.0 / 76:17:54:60:CA:E5
